price,carpet_area,facing,bedrooms,bathrooms,balcony,furnish_type,prop_type,city,Store Room,ageing,location_area,luxury_category,floor_category
1.08,419.0,North,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Bhandup,Medium,High Floor
2.9,686.0,South-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
2.97,771.0,South-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
4.49,859.0,South,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
4.55,2318.0,South-West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
3.08,671.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Matunga,Medium,Mid Floor
3.25,1020.0,South-East,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Others,Low,Mid Floor
1.45,368.5,East,1.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,New,Borivali,Medium,High Floor
1.68,743.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Andheri,Medium,Mid Floor
2.0,520.0,East,1.0,1.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Mahim,Low,Low Floor
1.25,425.0,North-East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Low,Mid Floor
3.6,1338.0,East,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,High Floor
1.1,439.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Bhandup,Medium,High Floor
0.9,410.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Others,High,Mid Floor
1.9,700.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
2.86,782.0,North,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,High Floor
1.4,461.0,Missing,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Old,Andheri,Low,Mid Floor
0.45,575.0,Missing,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Low,Mid Floor
3.99,1210.0,East,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,High,High Floor
7.95,1894.0,West,4.0,5.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Thane,High,High Floor
4.71,1274.0,North,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
2.2,600.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Powai,Medium,Mid Floor
2.23,714.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,High,Mid Floor
1.3,423.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Borivali,Low,High Floor
0.98,438.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
6.0,1324.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,1,New,Parel,Medium,High Floor
6.25,1092.0,West,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Worli,High,High Floor
1.45,484.0,Missing,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Old,Borivali,Low,Mid Floor
6.75,1197.0,East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Worli,High,High Floor
1.85,552.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Low,Mid Floor
4.8,1833.0,East,3.0,5.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
3.0,792.0,West,2.0,2.0,3.0,Furnished,Flat,Mumbai,0,Relatively New,Powai,High,Mid Floor
2.9,778.0,North,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
1.0,380.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
0.98,380.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
3.0,1050.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
1.1,925.0,North-West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Goregaon,High,Mid Floor
1.5,554.28,Missing,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Andheri,Low,Low Floor
1.45,610.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Andheri,Medium,Mid Floor
1.7,700.0,South-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Thane,Medium,Low Floor
2.48,905.0,North,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
10.75,1600.0,Missing,4.0,6.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Worli,Medium,Low Floor
5.0,1233.0,West,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,1,New,Vasai-Virar,Medium,Mid Floor
4.0,649.85,North-East,3.0,3.0,1.0,Furnished,Flat,Mumbai,0,New,Powai,Medium,High Floor
5.25,1073.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Borivali,Medium,High Floor
1.8,1000.0,Missing,2.0,2.0,3.0,Furnished,Flat,Mumbai,0,Old,Andheri,Medium,Mid Floor
0.47,450.0,East,1.0,1.0,1.0,Unfurnished,Flat,Thane,0,Relatively Old,Thane,Medium,Mid Floor
0.95,750.0,North,2.0,2.0,3.0,Furnished,Flat,Thane,0,Relatively Old,Thane,Medium,High Floor
0.56,855.0,East,3.0,2.0,3.0,Unfurnished,Flat,Thane,0,Relatively Old,Others,Low,Mid Floor
1.0,500.0,North-East,1.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively Old,Powai,Medium,Mid Floor
1.8,420.49,North-East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
1.39,650.0,East,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
5.05,1710.0,West,4.0,5.0,3.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,High,Mid Floor
1.75,875.0,East,3.0,3.0,0.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
2.35,774.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kandivali,High,High Floor
5.15,790.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Parel,Medium,Low Floor
1.8,750.0,South-East,1.0,2.0,3.0,Semifurnished,Flat,Mumbai,1,Old,Malad,Medium,High Floor
1.08,725.0,North,2.0,2.0,2.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Kharghar,Medium,Mid Floor
1.54,900.0,East,3.0,3.0,3.0,Semifurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
2.4,1014.0,North,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.125,450.0,East,1.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Others,Low,Mid Floor
5.0,1900.0,East,4.0,4.0,3.0,Unfurnished,Flat,Thane,1,Relatively New,Thane,Medium,Mid Floor
3.0,573.39,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Powai,Low,Mid Floor
0.67,725.0,West,2.0,2.0,3.0,Unfurnished,Flat,Thane,0,Relatively New,Others,Medium,Mid Floor
1.51,560.0,South-East,2.0,2.0,1.0,Furnished,Flat,Thane,0,New,Powai,Medium,Mid Floor
4.0,807.0,Missing,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Old,Mumbai,Medium,Mid Floor
3.15,850.0,South-East,3.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Chembur,Low,High Floor
1.1,568.0,East,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.73,700.0,North,2.0,2.0,0.0,Furnished,Flat,Thane,0,Relatively Old,Thane,Low,Mid Floor
0.545,540.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,Mid Floor
0.86,704.0,East,2.0,2.0,1.0,Unfurnished,Flat,Thane,1,Relatively New,Thane,Medium,Mid Floor
0.8,656.0,East,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,High,Mid Floor
2.4,690.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Others,Medium,High Floor
1.1,400.0,East,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,1,Old,Thane,Medium,Mid Floor
0.54,540.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,Mid Floor
1.05,558.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Thane,1,Relatively New,Thane,High,Mid Floor
2.3,864.0,East,2.0,3.0,3.0,Furnished,Flat,Thane,0,Old,Thane,Low,High Floor
6.25,1322.0,North-East,3.0,4.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Wadala,Medium,High Floor
5.0,1540.0,North,4.0,4.0,2.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
1.11,640.0,East,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
3.3,1100.0,West,3.0,3.0,2.0,Semifurnished,Flat,Thane,1,Relatively New,Powai,Medium,Mid Floor
1.44,545.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,High Floor
3.05,913.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,New,Parel,Medium,High Floor
3.95,1080.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,1,New,Parel,Medium,High Floor
1.39,550.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,High Floor
1.18,381.0,East,1.0,1.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kurla,Medium,Mid Floor
1.5,540.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
0.7,489.3,East,1.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Kharghar,Low,Mid Floor
1.9,680.0,North-West,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
0.68,450.0,North-East,1.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
1.8,879.2,North-East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,New,Ulwe,Medium,High Floor
1.25,750.0,East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Navi Mumbai,Low,High Floor
0.55,720.0,South-West,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively Old,Bhiwandi,Medium,Mid Floor
0.41,400.0,East,1.0,1.0,0.0,Unfurnished,Flat,Thane,0,Relatively Old,Thane,Medium,Mid Floor
0.95,400.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Low,Mid Floor
1.4,527.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
0.25,495.0,North-East,1.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Others,Low,Low Floor
0.38,453.0,Missing,1.0,1.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,High Floor
1.3,1600.0,Missing,2.0,2.0,3.0,Semifurnished,Flat,Navi Mumbai,0,New,Ulwe,Low,Low Floor
2.0,750.0,Missing,2.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Mira-Bhayandar,Low,Mid Floor
1.45,507.0,Missing,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Goregaon,Low,Mid Floor
0.185,400.0,Missing,1.0,1.0,0.0,Furnished,Flat,Thane,0,Relatively Old,Mumbai,Low,Mid Floor
0.57,486.88,East,1.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Taloja,Medium,Mid Floor
0.42,360.0,East,1.0,2.0,2.0,Furnished,Flat,Thane,0,Relatively Old,Kalyan-Dombivli,Medium,Mid Floor
0.165,210.24,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Mumbai,Low,Low Floor
0.6,625.0,West,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Vasai-Virar,Medium,Mid Floor
0.55,630.0,West,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Mid Floor
0.18,470.0,Missing,1.0,1.0,1.0,Semifurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Low,Mid Floor
0.45,673.0,North-West,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively Old,Kalyan-Dombivli,Medium,High Floor
2.5,1100.0,North-East,2.0,2.0,1.0,Furnished,Flat,Mumbai,0,Old,Andheri,Medium,Mid Floor
3.5,649.85,West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Santacruz,Low,Low Floor
1.0,672.78,Missing,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Old,Mumbai,Low,Mid Floor
0.21,342.0,North,1.0,1.0,1.0,Semifurnished,Flat,Navi Mumbai,0,Relatively New,Navi Mumbai,Low,Low Floor
0.32,425.0,Missing,1.0,1.0,0.0,Unfurnished,Flat,Navi Mumbai,0,Old,Taloja,Low,Low Floor
1.2,515.0,North,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
1.5,721.0,East,2.0,2.0,1.0,Furnished,Flat,Thane,0,Relatively New,Thane,High,High Floor
1.6,815.0,North-East,2.0,2.0,0.0,Furnished,Flat,Thane,0,Relatively Old,Powai,High,High Floor
7.25,1860.0,East,4.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
2.6,1125.0,South-West,3.0,3.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Airoli,Medium,High Floor
0.72,482.0,Missing,1.0,2.0,1.0,Furnished,Flat,Thane,0,Old,Powai,Medium,Mid Floor
0.4851,535.17,West,1.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Low,Mid Floor
1.4,460.0,Missing,1.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Goregaon,Low,Mid Floor
0.56,631.0,North,2.0,2.0,2.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,High Floor
0.99,680.0,East,2.0,3.0,3.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Kamothe,Medium,Mid Floor
1.8,379.0,North-East,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
3.5,907.0,North,3.0,2.0,3.0,Furnished,Flat,Mumbai,0,Relatively New,Wadala,Low,High Floor
2.98,688.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
2.99,688.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
2.99,822.0,North-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
2.35,721.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
1.2,460.0,Missing,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Goregaon,Low,Mid Floor
0.36,300.0,North,1.0,1.0,2.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Kamothe,Low,Mid Floor
1.75,609.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Andheri,Medium,Mid Floor
1.34,550.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Borivali,Medium,High Floor
2.7,850.0,North-East,3.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively Old,Powai,Medium,Mid Floor
0.85,640.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively Old,Kamothe,Medium,Mid Floor
1.09,640.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Mira-Bhayandar,Medium,High Floor
1.2,515.0,North,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,High,Mid Floor
0.75,711.0,West,2.0,2.0,2.0,Semifurnished,Flat,Thane,0,Relatively New,Others,Medium,High Floor
1.5,523.0,Missing,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,New,Chembur,Low,High Floor
1.05,692.0,North-East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mira-Bhayandar,Medium,Mid Floor
1.1,880.52,East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Thane,Medium,Mid Floor
3.9,859.0,North-East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
5.3,1360.0,East,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,1,New,Kandivali,High,High Floor
0.99,672.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mira-Bhayandar,Low,Mid Floor
3.2,728.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,Medium,High Floor
0.26,50.0,East,1.0,2.0,2.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
0.7,490.33,West,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,New,Mira-Bhayandar,Medium,Mid Floor
0.7,286.7,West,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Old,Kandivali,Low,High Floor
2.25,771.0,Missing,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Airoli,Medium,High Floor
0.4,650.0,Missing,1.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively Old,Thane,Low,Mid Floor
1.39,466.0,West,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Andheri,High,High Floor
3.0,701.0,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
0.57,630.0,North,2.0,2.0,2.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,High Floor
1.95,800.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Mumbai,Medium,High Floor
3.01,822.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
1.7,504.14,North-West,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Wadala,Medium,High Floor
3.85,990.0,North-East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,1,New,Powai,Medium,Mid Floor
1.5,650.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Andheri,Medium,Mid Floor
2.05,780.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Bhandup,Medium,High Floor
3.18,842.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Thane,Medium,High Floor
2.85,785.0,East,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Kandivali,Medium,High Floor
2.6,680.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Kandivali,Medium,High Floor
3.6,1180.0,East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively Old,Malad,Medium,High Floor
1.5,1326.0,East,3.0,3.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Goregaon,Low,Mid Floor
2.6,689.0,North-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Powai,High,High Floor
2.0,650.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Powai,Medium,Mid Floor
3.15,980.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
10.25,1600.0,East,4.0,5.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Worli,Medium,High Floor
3.95,1260.0,West,3.0,4.0,0.0,Furnished,Flat,Mumbai,1,Relatively Old,Vile Parle,Low,Mid Floor
3.3,1100.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kanjurmarg,High,High Floor
4.65,1322.0,South,3.0,4.0,3.0,Semifurnished,Flat,Mumbai,0,New,Wadala,High,Mid Floor
3.0,955.0,West,2.0,3.0,3.0,Semifurnished,Flat,Mumbai,1,New,Wadala,High,High Floor
3.5,717.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,New,Mahim,Medium,Mid Floor
6.3,1070.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,New,Byculla,High,High Floor
10.99,1907.0,West,5.0,5.0,1.0,Unfurnished,Flat,Mumbai,0,New,Byculla,High,High Floor
4.87,798.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Byculla,High,Low Floor
7.55,1205.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Byculla,High,Low Floor
2.21,615.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Mid Floor
4.88,798.0,South-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Byculla,Medium,Low Floor
1.8,511.0,West,1.0,1.0,2.0,Semifurnished,Flat,Mumbai,1,New,Wadala,High,High Floor
3.9,956.0,West,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,1,New,Wadala,High,High Floor
3.93,959.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,1,New,Wadala,High,High Floor
5.63,1319.0,East,3.0,4.0,3.0,Semifurnished,Flat,Mumbai,1,New,Wadala,High,High Floor
2.75,983.0,North-East,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kanjurmarg,High,High Floor
2.8,983.0,North-East,3.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Thane,High,High Floor
3.35,780.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vikhroli,Medium,Mid Floor
1.42,915.0,West,3.0,3.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Thane,Medium,Mid Floor
1.4,740.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mira-Bhayandar,Medium,Mid Floor
0.77,350.0,West,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Mazgaon,Low,Mid Floor
5.23,985.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Bandra,Medium,High Floor
1.05,675.0,Missing,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,High Floor
0.695,470.0,South-East,1.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
3.8,771.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
1.9,710.0,West,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,New,Powai,Medium,High Floor
5.91,1240.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,1,Under Construction,Wadala,High,High Floor
4.46,1053.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Under Construction,Wadala,High,High Floor
3.1,784.0,South-West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Wadala,Medium,Low Floor
1.75,690.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kanjurmarg,High,High Floor
1.57,633.0,West,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Santacruz,Low,Low Floor
1.76,690.0,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kanjurmarg,High,High Floor
1.6,637.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vikhroli,Medium,High Floor
8.5,2012.0,East,3.0,4.0,3.0,Furnished,Flat,Mumbai,0,Old,Others,High,Mid Floor
6.1,1190.0,West,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively New,Parel,High,High Floor
4.1,1266.0,South,3.0,2.0,3.0,Unfurnished,Flat,Mumbai,1,Relatively New,Wadala,High,High Floor
2.65,770.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Powai,High,High Floor
4.25,1232.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Powai,High,Mid Floor
1.8,660.0,Missing,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Borivali,Low,Low Floor
3.3,1187.0,East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,High Floor
1.3,480.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Low,High Floor
6.45,1422.0,East,5.0,4.0,0.0,Furnished,Flat,Mumbai,0,Relatively Old,Thane,Low,High Floor
1.95,754.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Others,Medium,High Floor
5.76,1280.0,East,4.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vile Parle,Medium,Mid Floor
3.5,910.0,Missing,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vile Parle,Medium,Mid Floor
3.5,1252.0,East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
3.8,777.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Powai,Medium,High Floor
2.3,790.0,South-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mulund,High,High Floor
4.2,1100.0,East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Goregaon,High,High Floor
1.58,530.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Goregaon,Low,Mid Floor
0.85,500.0,South-West,1.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Malad,Low,Low Floor
0.76,476.52,West,1.0,1.0,1.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Ghansoli,Low,Mid Floor
2.85,689.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
2.88,689.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
1.6,750.0,North-West,2.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Ghansoli,Low,Mid Floor
1.62,794.89,North-West,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ghansoli,Medium,High Floor
0.78,380.0,West,1.0,1.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Ghansoli,Low,Mid Floor
