location_area,direction,category,places,place_count
Dahisar,West,Fuel Station,"[""HP Petrol Pump""]",1
Dahisar,West,Bank,"[""Hdfc bank""]",1
Dahisar,West,Bank,"[""Bank of baroda""]",1
Dahisar,West,Bank,"[""Kanataka bank""]",1
Dahisar,West,Bank,"[""Allahabad bank""]",1
Dahisar,West,Hotel,"[""HOTEL KALASH""]",1
Dahisar,West,Other,"[""Riga chinese""]",1
Dahisar,West,School,"[""Vidhyamandir School""]",1
Dahisar,West,School,"[""Anand Nagar Municipal School""]",1
Dahisar,West,School,"[""Rustomjee Cambridge International school""]",1
Dahisar,West,Railway Station,"[""Dahisar railway station""]",1
Dahisar,West,Hospital,"[""Purnima Hospital""]",1
Dahisar,West,Hospital,"[""Shishubharti Hospital""]",1
Dahisar,West,Hospital,"[""Dr. Usha Hospital""]",1
Dahisar,West,Healthcare,"[""Divyadrashti Eye Care Centre""]",1
Dahisar,West,Hospital,"[""Shri K V O Jain Manav Seva Kendra Navneet Hospital""]",1
Dahisar,West,Hospital,"[""Bhagat Nursing Home""]",1
Dahisar,West,Hospital,"[""Nandini Hospital""]",1
Dahisar,West,Hospital,"[""Anand Nursing Home Borivali E""]",1
Dahisar,West,Hospital,"[""Dr. Alok Shahs Iccu and Nursing Home""]",1
Dahisar,West,Speciality Hospital,"[""Kiara's Neurology Rheumatology and Arthritis Clinic""]",1
Dahisar,West,Hospital,"[""Ashish Nursing Home""]",1
Dahisar,West,Hospital,"[""Nanda Nursing Home""]",1
Dahisar,West,Hospital,"[""Ashtavinayak Hospital & Swami Samarth Health Clinic""]",1
Dahisar,West,Clinic,"[""Parijat Child Health Clinic""]",1
Dahisar,West,Hospital,"[""Pandya Surgical and Maternity Hospital""]",1
Dahisar,West,Hospital,"[""Mohit Hospital""]",1
Dahisar,West,Entertainment,"[""AMPHITHEATRE""]",1
Dahisar,West,Other,"[""Paras Tutorials""]",1
Dahisar,West,Religious Place,"[""Ayyappa Temple""]",1
Dahisar,West,Hospital,"[""Hitankshi Polyclinic and Nursing Home"", ""Hitankshi Nursing Home""]",2
Dahisar,West,Hospital,"[""Sanjeevani Hospital For Women and Children""]",1
Dahisar,West,Speciality Hospital,"[""Better Sight and Research Center""]",1
Dahisar,West,Institute,"[""Sanyam Eye Institute""]",1
Dahisar,West,Hospital,"[""Indra Maternity and Surgical Nursing Home""]",1
Dahisar,West,Clinic,"[""Badri-Vishal Polyclinic and Hospital""]",1
Dahisar,West,Hospital,"[""Sushrut Hospital""]",1
Dahisar,West,Hospital,"[""Palkar Hospital""]",1
Dahisar,West,Clinic,"[""Jivanand Clinic""]",1
Dahisar,West,Hospital,"[""Tirupati Nursing Home""]",1
Dahisar,West,Railway Station,"[""Mira Road Railway Station E"", ""Mira road railway station""]",2
Dahisar,West,Hospital,"[""Om Hospital Poonam Nagar""]",1
Dahisar,West,Hospital,"[""Parmar Nursing Home""]",1
Dahisar,West,Hospital,"[""Gayatri Maternity and Ent Hospital""]",1
Dahisar,West,Other,"[""Dr.Singh's Advanced Homeopathy FOR CANCER KIDNEY AND DIABETES""]",1
Dahisar,West,Transport Hub,"[""Bank of india mira road branch""]",1
Dadar,West,Religious Place,"[""Gajanan Maharaj Temple""]",1
Dadar,West,Market,"[""SWAMI SAMARTHA MAHARAJAS MATH""]",1
Dadar,West,Bank,"[""Bank of india ATM"", ""Indian bank ATM""]",2
Dadar,West,Speciality Hospital,"[""Shree Vardhaman Sthanakvasi Jain Shravak Sangh Dadar Sanchalit Navneet Jain Health Centre""]",1
Dadar,West,Hospital,"[""Shushrusha Citizens Co-Op Hospital Ltd.""]",1
Dadar,West,Clinic,"[""Dr Kiran Katar Clinic""]",1
Dadar,West,Healthcare,"[""Thyrocare Aarogyam Center - Dadar West""]",1
Dadar,West,Clinic,"[""Well Spring Dr Avinash Phadke Pathlab Clinic""]",1
Dadar,West,Hospital,"[""Dr.Vaze Hospital""]",1
Dadar,West,Clinic,"[""Nerkar Surgical Clinic""]",1
Dadar,West,Hospital,"[""Ashtavinayak Maternity Surgical and Eye Hospital""]",1
Dadar,West,Hospital,"[""DHANVANTARI HOSPITAL""]",1
Dadar,West,Hospital,"[""Shreedhar Hospital""]",1
Dadar,West,Other,"[""Dr. Shreedhar Archik""]",1
Dadar,West,Speciality Hospital,"[""Deccan Fertility Clinic and Keyhole Surgery Center""]",1
Dadar,West,Other,"[""Dr.Bina Pansare Child Specialist""]",1
Dadar,West,Hospital,"[""Nirmal Nursing Home Mumbai""]",1
Dadar,West,Hospital,"[""Dr.Patkars Surgical Nursing Home""]",1
Dadar,West,Hospital,"[""Dr Thakur Hospital"", ""Thakur Hospital""]",2
Dadar,West,Hospital,"[""Dnyan Geeta Nursing Home""]",1
Dadar,West,Clinic,"[""Fayth Clinic""]",1
Dadar,West,Other,"[""Dr. Gandhi's Nusing Home""]",1
Dadar,West,Hospital,"[""Ashvini Nursing and Maternity Home"", ""Ashvini Nursing Home""]",2
Dadar,West,Hospital,"[""Dev Nursing Home""]",1
Dadar,West,Clinic,"[""Dr. Mahaveer Jangada Clinic Dadar""]",1
Dadar,West,Hospital,"[""Shri Siddhivinayak Nursing Home""]",1
Dadar,West,Hospital,"[""G S B S Medical Trust""]",1
Dadar,West,Bank,"[""Oriental bank of conmerce""]",1
Dadar,West,Other,"[""Saurashtra""]",1
Dadar,West,Other,"[""Tambe Aarogya Bhavan""]",1
Dadar,West,Other,"[""Visawa""]",1
Dadar,West,Other,"[""Light Of Bharat""]",1
Dadar,West,Other,"[""Gomantak Boarding House""]",1
Dadar,West,Other,"[""Aaswad""]",1
Dadar,West,Other,"[""Ashok Vada Pav""]",1
Dadar,West,School,"[""Pragati School""]",1
Dadar,West,School,"[""National School Of Banking""]",1
Dadar,West,Hospital,"[""Kohinoor College of Hospitality Management & Tourism Studies""]",1
Dadar,West,College,"[""Saraswati College""]",1
Dadar,West,Healthcare,"[""Simmba Daycare and Kindergarten""]",1
Dadar,West,Railway Station,"[""Simmba Nursery""]",1
Dadar,West,Institute,"[""Prahar Academy""]",1
Dadar,West,College,"[""ABA College of Law""]",1
Dadar,West,School,"[""Government Technical High School & Jr. College Dadar""]",1
Dadar,West,Railway Station,"[""Dadar railway station"", ""Dadar central railway station"", ""Dadar western railway station"", ""Dadar Railway Station""]",4
Dadar,West,Other,"[""Shirdi Industries Ltd.""]",1
Dadar,West,Bank,"[""Canara bank ATM""]",1
Dadar,West,Hospital,"[""Dr.Palep's Priyank Maternity Nursing Home""]",1
Dadar,West,Bar,"[""Barista""]",1
Dadar,West,Cafe,"[""Cafe Coffee Day""]",1
Dadar,West,FastFood/Restaurant,"[""McDonald's""]",1
Dadar,West,FastFood/Restaurant,"[""Domino's""]",1
Dadar,West,School,"[""Daffodils Play School""]",1
Dadar,West,Speciality Hospital,"[""Edustart Multi-Activity Centre""]",1
Dadar,West,Cafe,"[""Cafe TroFima"", ""Cafe Trofima""]",2
Dadar,West,Other,"[""R.C.Mahim Municipal Urdu Primary""]",1
Dadar,West,Hospital,"[""Siddivinayak Healthcare Pvt Ltd""]",1
Dadar,West,Hospital,"[""Punamiya Hospital Mumbai"", ""Punamiya Hospital""]",2
Dadar,West,Hospital,"[""Gorai Naka Nalasopara Zoya Hospital""]",1
Dadar,West,Hospital,"[""Laxmi Niwas General Hospital""]",1
Dadar,West,Hospital,"[""Asha Surgical and Maternity Home""]",1
Dadar,West,Hospital,"[""Varad Medical Centre""]",1
Dadar,West,Hospital,"[""BMC Hospital""]",1
Dadar,West,Other,"[""Chemist""]",1
Dadar,West,Bank,"[""Yes bank""]",1
Dadar,West,Bank,"[""Sbi bank""]",1
Dadar,West,Bank,"[""Mitradham bank""]",1
Dadar,West,Other,"[""The Lab""]",1
Dadar,West,Other,"[""Hard Rock""]",1
Dadar,West,Other,"[""Shiro""]",1
Dadar,West,Cafe,"[""Cafe Waah Maratha""]",1
Dadar,West,Other,"[""White owl""]",1
Dadar,West,School,"[""Prabhadevi Municipal School""]",1
Dadar,West,School,"[""Kamaladevi Gobindram Tahiliani High School""]",1
Dadar,West,School,"[""Sunrise Play School""]",1
Dadar,West,Railway Station,"[""Parel railway station""]",1
Dadar,West,Railway Station,"[""Prabhadevi railway station""]",1
Dadar,West,Metro Station,"[""Western Express Hwy Metro Station""]",1
Dadar,West,Mall,"[""Nakshatra Mall Dadar""]",1
Dadar,West,Transport Hub,"[""Eastern Express Hwy""]",1
Dadar,West,School,"[""Mahatma Jyotibaphule School3""]",1
Dadar,West,University,"[""RD Digital University""]",1
Dadar,West,Hospital,"[""Siddhachal Hospitals""]",1
Dadar,West,Airport,"[""CSM International Airport""]",1
Dadar,West,Commercial Complex,"[""Kohinoor Business Park""]",1
Dadar,West,Hotel,"[""Trident Hotel Bandra Kurla""]",1
Dadar,West,Other,"[""Smaaash Utopia City""]",1
Dadar,West,Other,"[""The Bombay Presidency Golf Club""]",1
Dadar,West,Sports Facility,"[""Dr.N. A. Purandare Stadium""]",1
Dadar,West,Tourist Place,"[""Dadar Beach""]",1
Dadar,West,Clinic,"[""Rajvi Clinic""]",1
Dadar,West,College,"[""Dadar Vidya Mandir Junior College""]",1
Dadar,West,Bank,"[""Hdfc bank ATM"", ""Hdfc bank"", ""HDFC Bank ATM""]",3
Dadar,West,Other,"[""DR ANOOP DHAMANGOANKAR""]",1
Dadar,West,Hospital,"[""Surlata Hospital""]",1
Dadar,West,Hospital,"[""North Bombay Clinic Surgical and Maternity Home""]",1
Dadar,West,Clinic,"[""Dr. Mathure's Surgical Clinic""]",1
Dadar,West,Clinic,"[""Nadkarni Clinic""]",1
Dadar,West,Clinic,"[""Laxmi Clinic""]",1
Dadar,West,Hospital,"[""Shree Saraswati Nursing Home""]",1
Dadar,West,Hospital,"[""Gupte Maternity and Surgical Home""]",1
Dadar,West,Fuel Station,"[""Hindustan Petroleum""]",1
Dadar,West,Bank,"[""Bank of baroda""]",1
Dadar,West,Bank,"[""Bank of india""]",1
Dadar,West,Bank,"[""Idfc first bank""]",1
Dadar,West,Bank,"[""Indusind bank""]",1
Dadar,West,Other,"[""The chocolate heaven""]",1
Dadar,West,Cafe,"[""Coffee by Di Bella""]",1
Dadar,West,Other,"[""Mahim""]",1
Dadar,West,Other,"[""Shree's Frankie Corner""]",1
Dadar,West,Other,"[""Simply Delicious""]",1
Dadar,West,Restaurant,"[""Ganga Vihar Restaurant""]",1
Dadar,West,School,"[""St. Michaels English Primary School""]",1
Dadar,West,Other,"[""Tree House Play Group""]",1
Dadar,West,Other,"[""Podar Jumbo Kids""]",1
Dadar,West,School,"[""Bubblez World Preschool""]",1
Dadar,West,ATM,"[""SBI ATM""]",1
Dadar,West,Bank,"[""ICICI Bank ATM""]",1
Dadar,West,ATM,"[""PNB ATM""]",1
Dadar,West,Bank,"[""UCO Bank ATM""]",1
Dadar,West,Hospital,"[""Diwan Hospital""]",1
Dadar,West,Hospital,"[""Sangli Hospital""]",1
Dadar,West,Hospital,"[""Hinduja Hospital OPD""]",1
Dadar,West,Hospital,"[""Pai Hospital""]",1
Dadar,West,Restaurant,"[""Macchali restaurant""]",1
Dadar,West,Railway Station,"[""Flavours of China""]",1
Dadar,West,Bar,"[""Barbecue nation""]",1
Dadar,West,Other,"[""Zhen CHinese Corner""]",1
Dadar,West,Hospital,"[""Shree Samarth Nursing Home""]",1
Dadar,West,Clinic,"[""Ashirvad Clinic Dr.Vandana Walvekar""]",1
Dadar,West,Clinic,"[""Shrikhande Clinic Mumbai""]",1
Dadar,West,Clinic,"[""Laud Clinic""]",1
Dadar,West,School,"[""Tarabai Modak Pre Primary English Medium School""]",1
Dadar,West,Other,"[""Shishuvihar Madhyamik Vidhyala""]",1
Dadar,West,School,"[""Saraswati Mandir School""]",1
Dadar,West,Railway Station,"[""Matunga road railway station""]",1
Dadar,West,Hospital,"[""Worli Hospital For Women""]",1
Dadar,West,Other,"[""Worli Village""]",1
Dadar,West,Other,"[""Mandala Food""]",1
Dadar,West,Food & Beverage,"[""Starbucks""]",1
Dadar,West,Other,"[""Bhaji""]",1
Dadar,West,Speciality Hospital,"[""Akshi Eye Centre""]",1
Dadar,West,Institute,"[""Arthroscopy and Sports Medicine Institute""]",1
Dadar,West,Speciality Hospital,"[""Krishna Cardiac Care Centre Mumbai""]",1
Dadar,West,School,"[""Patkar Guruji Vidyalaya""]",1
Dadar,East,Religious Place,"[""Gajanan Maharaj Temple""]",1
Dadar,East,Market,"[""SWAMI SAMARTHA MAHARAJAS MATH""]",1
Dadar,East,Bank,"[""Bank of india ATM"", ""Indian bank ATM""]",2
Dadar,East,Speciality Hospital,"[""Shree Vardhaman Sthanakvasi Jain Shravak Sangh Dadar Sanchalit Navneet Jain Health Centre""]",1
Dadar,East,Clinic,"[""Nerkar Surgical Clinic""]",1
Dadar,East,Healthcare,"[""Thyrocare Aarogyam Center - Dadar West""]",1
Dadar,East,Hospital,"[""Shushrusha Citizens Co-Op Hospital Ltd.""]",1
Dadar,East,Hospital,"[""Ashtavinayak Maternity Surgical and Eye Hospital""]",1
Dadar,East,Hospital,"[""Shreedhar Hospital""]",1
Dadar,East,Clinic,"[""Dr Kiran Katar Clinic""]",1
Dadar,East,Clinic,"[""Well Spring Dr Avinash Phadke Pathlab Clinic""]",1
Dadar,East,Hospital,"[""Dr.Vaze Hospital""]",1
Dadar,East,Hospital,"[""DHANVANTARI HOSPITAL""]",1
Dadar,East,Other,"[""Dr. Gandhi's Nusing Home""]",1
Dadar,East,Clinic,"[""Fayth Clinic""]",1
Dadar,East,Other,"[""Dr. Shreedhar Archik""]",1
Dadar,East,Speciality Hospital,"[""Deccan Fertility Clinic and Keyhole Surgery Center""]",1
